Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow
0.0,7.0,11.0,39.0,35.0,1010.1,1.0,31.6,False,False
0.0,7.8,11.1,41.0,19.0,1010.0,0.0,32.0,False,False
0.0,7.8,10.8,33.0,44.0,1010.1,2.0,31.8,False,False
0.0,7.6,7.9,30.0,61.0,1011.2,3.0,30.5,False,False
0.0,5.2,9.2,30.0,60.0,1011.6,5.0,30.0,False,False
0.0,5.0,10.7,44.0,49.0,1011.1,1.0,30.3,False,False
0.0,7.0,10.5,37.0,57.0,1011.1,1.0,30.4,False,False
0.0,6.8,10.0,31.0,60.0,1009.7,5.0,30.0,False,False
0.0,5.6,10.6,35.0,44.0,1010.7,5.0,30.9,False,False
0.0,7.6,10.2,35.0,62.0,1011.0,2.0,29.7,False,True
3.2,7.2,7.2,46.0,14.0,1012.3,1.0,31.9,True,False
0.0,9.6,10.8,48.0,10.0,1012.1,2.0,30.4,False,False
0.0,9.6,10.7,52.0,14.0,1012.3,0.0,31.0,False,False
0.0,8.0,11.1,57.0,13.0,1012.3,0.0,31.4,False,False
0.0,9.4,11.0,54.0,19.0,1011.7,0.0,32.5,False,False
0.0,8.2,10.4,43.0,36.0,1011.3,0.0,30.8,False,False
0.0,7.6,10.7,41.0,41.0,1010.5,1.0,31.5,False,False
0.0,6.2,8.9,31.0,73.0,1009.9,6.0,29.9,False,False
0.0,7.2,9.6,35.0,47.0,1010.9,1.0,31.6,False,False
0.0,5.6,7.2,35.0,57.0,1010.6,2.0,30.7,False,False
0.0,6.0,6.0,35.0,57.0,1010.1,3.0,30.3,False,False
0.0,5.6,10.3,37.0,49.0,1010.0,2.0,31.8,False,False
0.0,7.6,7.1,30.0,57.0,1010.1,4.0,31.2,False,False
0.0,4.0,9.7,31.0,54.0,1010.1,1.0,30.6,False,False
0.0,7.8,9.8,39.0,59.0,1010.1,1.0,30.3,False,False
0.0,6.2,9.6,37.0,61.0,1009.4,4.0,30.5,False,False
0.0,5.8,9.9,37.0,58.0,1008.9,1.0,30.9,False,False
0.0,5.8,10.4,43.0,32.0,1007.7,1.0,33.2,False,False
0.0,8.6,10.2,37.0,48.0,1009.3,3.0,31.7,False,False
0.0,7.2,10.5,31.0,30.0,1009.9,1.0,33.0,False,False
0.0,6.8,10.5,39.0,51.0,1008.9,1.0,31.7,False,False
0.0,5.8,8.1,41.0,55.0,1007.7,2.0,31.2,False,False
0.0,7.4,9.3,31.0,58.0,1007.9,1.0,31.3,False,False
0.0,5.8,9.6,35.0,39.0,1008.5,1.0,32.4,False,False
0.0,6.4,9.7,35.0,45.0,1009.3,1.0,31.5,False,False
0.0,7.2,10.6,31.0,50.0,1010.1,1.0,32.3,False,False
0.0,7.2,9.5,35.0,51.0,1009.4,4.0,32.7,False,False
0.4,7.8,8.3,33.0,58.0,1009.0,1.0,31.9,False,False
0.0,7.2,10.2,37.0,57.0,1009.1,3.0,31.8,False,False
0.0,6.4,5.1,33.0,89.0,1009.4,6.0,31.4,False,False
0.0,4.6,10.5,33.0,49.0,1010.0,1.0,33.0,False,False
0.0,6.8,10.8,41.0,61.0,1008.4,2.0,31.7,False,False
0.0,8.4,8.4,33.0,61.0,1007.9,4.0,31.5,False,False
0.0,6.4,8.9,39.0,51.0,1008.9,2.0,32.8,False,False
0.0,7.2,11.2,37.0,33.0,1009.8,1.0,34.3,False,False
0.0,8.0,9.6,37.0,55.0,1010.1,1.0,32.2,False,False
0.0,7.6,6.9,67.0,64.0,1008.7,4.0,32.2,False,True
19.8,6.8,8.5,37.0,40.0,1010.6,3.0,31.7,True,False
0.0,4.8,11.4,33.0,58.0,1008.6,1.0,31.8,False,True
10.2,7.6,10.8,56.0,49.0,1007.5,6.0,33.4,True,False
0.4,7.8,11.8,39.0,50.0,1006.6,2.0,33.4,False,False
0.0,9.0,10.9,46.0,38.0,1007.4,6.0,34.3,False,True
38.2,11.4,6.3,39.0,53.0,1008.5,6.0,31.9,True,False
0.0,5.8,4.8,35.0,50.0,1008.3,7.0,31.6,False,True
21.8,8.2,2.1,80.0,61.0,1008.7,6.0,30.6,True,True
3.8,1.6,7.1,41.0,65.0,1007.6,4.0,31.7,True,True
3.4,4.4,10.6,30.0,75.0,1008.2,6.0,29.5,True,True
6.0,4.8,11.3,33.0,59.0,1007.2,1.0,32.2,True,True
29.2,11.2,6.5,85.0,52.0,1007.1,5.0,32.0,True,False
0.0,5.6,7.6,35.0,63.0,1006.4,7.0,31.4,False,False
0.0,4.0,11.5,33.0,50.0,1005.1,5.0,32.5,False,True
7.8,7.0,10.6,31.0,64.0,1005.2,2.0,31.4,True,True
1.6,6.6,10.2,31.0,64.0,1005.7,2.0,31.5,True,True
2.4,5.0,10.5,35.0,59.0,1005.0,2.0,32.3,True,False
0.0,8.0,0.7,24.0,65.0,1006.4,6.0,30.3,False,False
0.0,3.6,10.2,39.0,51.0,1006.2,2.0,32.7,False,False
0.0,6.4,9.5,37.0,62.0,1006.1,2.0,32.2,False,False
0.0,7.4,9.7,35.0,65.0,1007.2,7.0,31.3,False,True
33.0,10.4,8.7,67.0,53.0,1006.6,2.0,31.6,True,True
13.2,6.0,6.3,30.0,58.0,1008.0,7.0,32.0,True,False
0.2,5.4,8.3,30.0,59.0,1007.8,6.0,30.6,False,True
8.0,6.4,4.5,35.0,84.0,1009.9,6.0,27.0,True,True
1.2,3.8,11.1,35.0,56.0,1009.0,4.0,32.8,True,False
0.0,5.8,5.5,52.0,69.0,1008.7,6.0,30.0,False,True
12.0,4.6,8.9,30.0,62.0,1007.9,7.0,31.5,True,True
7.4,6.0,3.8,61.0,69.0,1007.5,6.0,30.0,True,False
0.0,3.8,7.7,35.0,57.0,1007.7,3.0,33.3,False,False
0.0,5.0,4.3,31.0,78.0,1007.8,6.0,28.4,False,False
0.4,4.6,1.4,44.0,80.0,1008.8,7.0,26.8,False,True
30.6,7.0,11.3,28.0,51.0,1006.1,2.0,32.1,True,False
0.8,6.2,8.7,37.0,70.0,1006.0,6.0,30.8,False,False
0.0,5.6,8.5,41.0,54.0,1007.3,7.0,32.2,False,True
10.4,4.2,11.6,37.0,54.0,1006.1,6.0,31.8,True,True
1.8,8.4,9.5,31.0,63.0,1004.1,7.0,31.8,True,True
4.0,6.6,9.5,43.0,63.0,1004.1,7.0,31.8,True,False
0.4,6.6,3.5,43.0,55.0,1005.8,7.0,32.8,False,False
0.6,5.6,11.1,50.0,50.0,1006.4,5.0,34.0,False,True
4.0,6.8,11.1,57.0,57.0,1006.6,5.0,32.6,True,False
0.4,6.4,11.1,39.0,45.0,1005.5,6.0,34.7,False,True
1.8,6.4,11.4,41.0,64.0,1004.9,4.0,33.0,True,True
9.0,7.2,1.1,46.0,74.0,1007.5,8.0,28.7,True,True
8.8,3.4,9.2,28.0,57.0,1006.5,7.0,32.9,True,False
0.0,5.8,8.9,63.0,61.0,1004.8,7.0,33.4,False,True
17.6,8.8,7.9,41.0,57.0,1003.9,7.0,32.0,True,False
0.0,5.4,11.0,35.0,64.0,1004.0,6.0,30.1,False,False
0.0,6.2,11.6,30.0,58.0,1004.2,3.0,33.0,False,True
1.2,7.6,9.4,31.0,60.0,1003.5,7.0,33.0,True,False
0.0,6.8,8.7,39.0,63.0,1005.0,7.0,32.4,False,False
0.0,7.0,8.3,37.0,55.0,1004.0,7.0,34.2,False,False
0.4,7.2,3.1,31.0,84.0,1003.2,7.0,28.2,False,True
24.4,5.2,5.9,35.0,64.0,1005.2,7.0,32.0,True,True
8.8,5.8,10.8,33.0,52.0,1005.7,3.0,34.2,True,False
0.0,7.2,7.3,31.0,62.0,1006.6,7.0,32.4,False,False
0.0,6.6,0.0,61.0,80.0,1006.6,8.0,25.5,False,True
11.6,1.4,10.0,31.0,64.0,1005.0,6.0,32.3,True,False
0.0,7.4,6.1,46.0,72.0,1004.5,7.0,31.6,False,True
11.4,3.8,10.1,30.0,63.0,1003.5,6.0,32.8,True,False
0.0,6.6,11.1,41.0,60.0,1003.4,7.0,32.9,False,False
0.0,7.6,8.3,41.0,59.0,1003.5,6.0,32.6,False,True
36.2,4.2,7.2,24.0,69.0,1003.9,7.0,31.4,True,True
17.8,4.4,2.5,50.0,76.0,1003.5,7.0,30.0,True,True
9.6,3.8,1.9,30.0,90.0,1003.8,8.0,27.4,True,True
5.0,1.6,7.6,35.0,58.0,1001.6,7.0,33.3,True,True
5.8,5.8,7.9,35.0,59.0,1000.2,7.0,32.5,True,False
0.2,6.2,3.8,35.0,89.0,999.3,8.0,27.3,False,True
42.6,4.4,0.3,41.0,91.0,999.1,6.0,28.2,True,True
15.8,2.8,0.6,50.0,61.0,999.7,6.0,31.4,True,True
7.2,4.8,1.7,44.0,61.0,1001.1,8.0,30.1,True,False
0.4,4.4,7.3,37.0,56.0,1001.7,7.0,32.6,False,False
0.0,6.0,11.0,37.0,42.0,1002.7,7.0,34.2,False,False
0.0,6.8,7.2,43.0,50.0,1004.2,7.0,33.7,False,False
0.0,6.2,6.9,39.0,86.0,1006.7,5.0,26.9,False,True
11.2,5.6,9.4,46.0,66.0,1005.8,3.0,32.9,True,True
7.2,6.8,10.3,33.0,64.0,1006.1,6.0,33.0,True,False
0.0,7.2,7.0,56.0,51.0,1006.7,6.0,33.6,False,True
31.4,11.0,7.4,67.0,69.0,1007.1,7.0,32.7,True,False
0.0,4.2,10.3,37.0,63.0,1006.7,7.0,31.6,False,False
0.0,6.0,9.1,39.0,50.0,1007.6,7.0,33.0,False,False
0.0,7.0,10.2,35.0,49.0,1008.0,7.0,33.7,False,False
0.0,6.8,11.2,33.0,59.0,1007.8,6.0,32.7,False,False
0.0,7.8,11.3,39.0,59.0,1006.4,4.0,33.4,False,False
0.0,5.8,11.7,39.0,45.0,1006.3,5.0,33.5,False,False
0.0,8.0,12.1,41.0,44.0,1006.5,5.0,34.3,False,False
0.0,9.0,9.8,30.0,51.0,1006.4,7.0,33.6,False,False
0.0,6.4,10.7,72.0,48.0,1006.0,6.0,33.4,False,False
0.0,9.0,7.9,72.0,63.0,1005.5,7.0,33.1,False,True
19.0,8.2,10.0,30.0,56.0,1004.1,5.0,33.4,True,False
0.0,5.6,6.3,46.0,66.0,1003.9,7.0,29.4,False,True
4.4,4.0,8.8,59.0,66.0,1004.0,7.0,33.3,True,False
0.0,6.6,6.2,31.0,62.0,1004.7,7.0,33.1,False,True
13.0,8.4,5.3,61.0,60.0,1004.3,7.0,31.1,True,False
1.0,3.4,2.3,30.0,80.0,1004.0,6.0,28.8,False,True
7.6,3.6,6.7,41.0,74.0,1003.0,7.0,28.2,True,False
0.4,5.6,7.0,43.0,63.0,1001.9,7.0,32.5,False,True
8.4,6.0,8.6,30.0,73.0,1003.7,7.0,30.3,True,True
21.8,6.8,5.0,48.0,62.0,999.8,7.0,32.1,True,True
29.0,7.2,0.0,80.0,98.0,997.9,8.0,25.1,True,True
182.2,7.2,0.0,93.0,75.0,997.4,8.0,28.1,True,True
16.4,7.2,0.0,76.0,79.0,1002.2,8.0,28.7,True,True
3.6,5.4,5.2,48.0,59.0,1002.8,6.0,32.0,True,True
5.8,8.8,1.8,56.0,68.0,1003.6,7.0,30.9,True,True
33.4,2.4,1.0,56.0,96.0,1003.8,8.0,25.0,True,True
30.0,5.4,0.0,43.0,83.0,1005.8,8.0,27.3,True,True
44.6,3.2,0.0,63.0,95.0,1005.9,8.0,24.7,True,True
145.2,3.2,3.1,54.0,75.0,1002.8,7.0,29.8,True,False
0.0,4.6,2.0,56.0,76.0,1002.2,8.0,27.0,False,True
3.6,3.4,0.4,41.0,76.0,1004.4,7.0,29.2,True,False
0.0,4.0,10.8,48.0,62.0,1006.1,3.0,31.6,False,False
0.0,7.2,11.1,48.0,60.0,1005.3,3.0,31.5,False,False
0.0,6.8,10.7,48.0,67.0,1003.2,7.0,31.8,False,False
0.0,8.8,0.0,59.0,84.0,1005.3,8.0,25.6,False,True
27.2,2.6,7.2,44.0,66.0,1005.8,6.0,31.4,True,True
9.6,5.6,7.5,37.0,56.0,1006.1,6.0,29.5,True,False
1.0,6.0,10.8,33.0,64.0,1006.1,1.0,32.5,False,False
0.0,5.6,10.8,33.0,58.0,1006.6,4.0,32.9,False,False
0.0,5.2,10.4,33.0,65.0,1008.1,5.0,32.4,False,True
2.8,7.0,11.7,35.0,62.0,1008.5,2.0,32.1,True,False
0.0,7.8,11.1,33.0,56.0,1007.8,7.0,32.3,False,False
0.0,8.2,11.0,54.0,61.0,1006.3,4.0,32.5,False,False
0.8,7.6,10.8,28.0,64.0,1007.0,5.0,31.1,False,False
0.0,4.4,9.0,33.0,65.0,1006.0,6.0,32.0,False,False
0.0,7.2,5.8,61.0,70.0,1006.3,7.0,31.0,False,True
2.0,5.8,7.1,39.0,59.0,1007.1,6.0,32.2,True,False
0.8,5.4,8.0,33.0,63.0,1007.5,7.0,31.7,False,True
2.2,4.6,2.6,30.0,67.0,1006.2,7.0,30.2,True,False
0.4,4.8,0.3,24.0,92.0,1006.5,8.0,25.8,False,True
2.6,3.0,7.5,30.0,83.0,1007.1,7.0,26.3,True,True
11.2,6.8,5.9,33.0,60.0,1005.9,7.0,30.7,True,False
0.2,4.0,6.5,31.0,51.0,1005.6,7.0,32.7,False,False
0.0,6.0,8.4,28.0,65.0,1004.9,7.0,30.7,False,True
16.8,6.0,6.1,33.0,61.0,1004.2,7.0,32.2,True,False
0.6,5.0,4.7,31.0,62.0,1003.0,7.0,32.0,False,True
23.2,5.0,4.3,37.0,63.0,1003.3,7.0,31.2,True,True
9.2,3.8,1.4,44.0,95.0,1004.2,7.0,24.8,True,True
72.2,3.8,3.4,48.0,71.0,1001.9,7.0,30.1,True,True
22.6,5.4,3.1,35.0,72.0,1003.3,7.0,29.6,True,False
0.0,2.4,3.2,30.0,69.0,1004.4,7.0,30.6,False,False
0.2,3.8,2.3,30.0,96.0,1004.9,8.0,24.7,False,True
91.0,10.6,6.3,33.0,65.0,1004.6,7.0,31.4,True,True
28.8,5.8,9.3,72.0,66.0,1003.1,7.0,31.0,True,True
4.6,5.4,9.3,39.0,66.0,1002.5,5.0,31.3,True,False
0.0,6.8,6.6,31.0,60.0,1003.4,6.0,32.3,False,False
0.0,3.2,6.6,61.0,58.0,1003.2,7.0,32.2,False,True
24.0,8.0,4.7,48.0,94.0,1003.2,8.0,26.9,True,True
16.0,2.8,0.9,43.0,91.0,1003.2,8.0,26.8,True,True
21.4,3.0,0.3,54.0,84.0,1002.3,8.0,28.2,True,True
142.2,3.0,0.5,78.0,84.0,1002.5,8.0,28.3,True,True
96.8,6.6,0.0,85.0,85.0,1003.6,8.0,27.5,True,True
17.6,3.8,0.0,48.0,72.0,1004.4,8.0,30.2,True,True
7.0,2.6,2.1,61.0,73.0,1004.1,8.0,28.7,True,True
6.2,3.2,3.2,46.0,70.0,1003.8,7.0,30.9,True,False
0.0,4.2,6.3,43.0,67.0,1002.8,7.0,31.8,False,False
0.0,6.2,7.0,43.0,69.0,1002.4,6.0,31.4,False,False
0.0,6.0,7.8,46.0,64.0,1004.3,5.0,31.3,False,False
0.0,6.2,5.3,41.0,66.0,1005.4,7.0,30.9,False,True
3.2,4.8,2.6,30.0,60.0,1006.8,7.0,31.0,True,False
0.0,4.4,7.6,35.0,77.0,1006.6,5.0,29.9,False,True
2.8,5.4,11.2,35.0,39.0,1007.4,2.0,31.8,True,False
0.0,5.6,11.3,26.0,53.0,1007.7,5.0,30.9,False,False
0.0,6.4,10.4,37.0,54.0,1008.4,6.0,31.7,False,False
0.0,6.8,6.0,30.0,60.0,1007.7,7.0,32.3,False,True
6.6,4.2,5.1,33.0,68.0,1008.0,7.0,31.2,True,False
0.0,7.2,11.0,33.0,57.0,1007.7,2.0,32.5,False,False
0.0,3.8,10.2,28.0,61.0,1009.5,1.0,31.3,False,False
0.0,6.2,11.2,65.0,58.0,1009.6,3.0,31.6,False,True
2.8,7.0,8.4,39.0,61.0,1011.4,3.0,31.3,True,True
1.4,5.6,11.2,33.0,55.0,1012.0,2.0,31.6,True,False
0.0,7.0,10.2,30.0,53.0,1010.6,6.0,31.6,False,False
0.0,5.0,10.8,37.0,60.0,1010.1,5.0,31.6,False,False
0.0,7.6,11.0,31.0,56.0,1010.1,4.0,31.9,False,False
0.0,6.6,11.0,30.0,67.0,1009.6,2.0,30.2,False,False
0.8,5.6,10.8,31.0,41.0,1009.4,3.0,33.0,False,False
0.0,7.6,11.2,37.0,37.0,1009.5,2.0,33.5,False,False
0.0,7.0,9.7,39.0,44.0,1009.9,4.0,32.9,False,True
1.8,7.4,10.7,41.0,42.0,1009.0,4.0,32.4,True,False
0.0,8.6,9.4,44.0,43.0,1009.1,7.0,32.2,False,True
2.6,9.4,9.8,46.0,47.0,1009.5,5.0,31.2,True,True
8.2,6.0,9.8,39.0,51.0,1009.4,5.0,33.2,True,True
2.6,6.8,10.0,41.0,43.0,1008.7,2.0,33.6,True,False
0.0,6.2,11.0,37.0,35.0,1007.1,3.0,33.7,False,False
0.0,7.6,11.2,48.0,43.0,1005.3,7.0,33.7,False,False
0.0,7.0,5.2,37.0,40.0,1005.1,7.0,33.7,False,False
0.0,5.4,10.7,43.0,42.0,1005.7,5.0,33.6,False,False
1.0,7.8,2.9,46.0,70.0,1006.4,8.0,29.8,False,True
6.2,4.8,5.7,50.0,73.0,1008.1,7.0,28.7,True,False
0.2,2.8,7.3,31.0,56.0,1007.0,7.0,32.7,False,False
0.0,4.2,7.6,37.0,94.0,1007.8,7.0,26.8,False,True
40.0,7.4,8.8,33.0,56.0,1008.5,7.0,31.7,True,True
2.6,4.4,2.1,41.0,55.0,1009.8,8.0,29.3,True,False
0.0,5.8,10.3,44.0,41.0,1010.1,1.0,29.7,False,False
0.0,6.2,8.7,37.0,40.0,1011.6,6.0,29.5,False,False
0.0,5.4,10.8,35.0,35.0,1010.7,1.0,30.3,False,False
0.0,6.6,11.3,35.0,32.0,1009.6,1.0,30.5,False,False
0.0,5.2,9.9,31.0,58.0,1009.3,5.0,29.1,False,False
0.0,4.8,8.6,43.0,31.0,1009.9,5.0,31.7,False,False
0.0,5.6,9.7,56.0,56.0,1009.2,6.0,31.8,False,True
25.8,7.4,7.4,41.0,53.0,1007.7,6.0,31.1,True,True
25.6,7.0,10.9,50.0,42.0,1007.3,2.0,32.7,True,False
0.0,6.6,10.8,46.0,44.0,1007.9,3.0,31.9,False,False
0.0,6.4,9.1,41.0,34.0,1008.7,7.0,31.2,False,False
0.0,6.6,2.8,33.0,51.0,1008.0,7.0,30.7,False,False
0.0,3.6,2.9,41.0,58.0,1008.4,7.0,29.4,False,False
0.0,4.0,0.0,31.0,73.0,1010.2,7.0,28.4,False,False
0.0,1.8,0.7,37.0,60.0,1010.0,6.0,29.8,False,False
0.0,2.6,9.3,39.0,47.0,1009.2,6.0,31.2,False,False
0.0,6.4,10.4,37.0,41.0,1008.0,6.0,31.4,False,False
0.0,5.2,7.3,37.0,48.0,1008.7,7.0,31.8,False,False
0.0,5.2,10.5,46.0,38.0,1009.4,2.0,32.3,False,False
0.0,7.2,10.1,46.0,33.0,1010.0,7.0,31.2,False,False
0.0,7.2,5.5,39.0,35.0,1009.6,6.0,29.3,False,False
0.0,6.6,11.0,39.0,27.0,1010.4,1.0,30.3,False,False
0.0,6.6,11.2,39.0,30.0,1010.8,1.0,30.5,False,False
0.0,5.2,10.9,35.0,22.0,1010.9,3.0,31.8,False,False
0.0,6.6,11.0,37.0,34.0,1009.7,3.0,31.6,False,False
0.0,4.2,10.4,48.0,35.0,1009.3,5.0,31.8,False,False
0.0,7.6,11.1,44.0,28.0,1009.8,1.0,31.0,False,False
0.0,6.8,11.0,48.0,46.0,1009.5,6.0,30.7,False,False
0.0,4.2,8.0,46.0,42.0,1008.8,7.0,32.1,False,False
0.0,5.8,6.4,56.0,29.0,1011.3,4.0,29.1,False,False
0.0,11.6,9.2,46.0,26.0,1011.9,7.0,26.5,False,False
0.0,6.6,10.7,41.0,25.0,1010.7,4.0,29.0,False,False
0.0,7.0,9.4,44.0,25.0,1010.5,1.0,29.5,False,False
0.0,7.8,0.2,44.0,33.0,1011.1,7.0,24.1,False,False
0.0,4.2,9.2,37.0,46.0,1010.5,7.0,27.8,False,False
0.0,6.2,8.8,30.0,49.0,1009.4,2.0,30.5,False,False
0.0,5.0,9.9,37.0,43.0,1008.6,4.0,32.2,False,False
0.0,4.6,9.0,33.0,54.0,1008.7,6.0,30.1,False,False
0.0,5.0,10.8,39.0,35.0,1008.3,2.0,31.3,False,False
0.0,7.2,10.6,52.0,26.0,1010.3,6.0,28.4,False,False
0.0,6.4,10.0,50.0,23.0,1010.7,7.0,27.3,False,False
0.0,5.8,10.3,44.0,22.0,1011.1,6.0,26.7,False,False
0.0,6.0,10.9,43.0,27.0,1011.0,1.0,27.8,False,False
0.0,7.0,10.9,41.0,26.0,1012.1,1.0,28.1,False,False
0.0,6.0,10.7,37.0,25.0,1012.2,0.0,28.8,False,False
0.0,5.2,10.9,39.0,22.0,1011.6,0.0,28.7,False,False
0.0,6.4,11.0,26.0,31.0,1010.2,0.0,27.9,False,False
0.0,4.8,10.9,30.0,55.0,1011.0,2.0,26.8,False,False
0.0,4.2,10.4,28.0,53.0,1011.9,5.0,27.3,False,False
0.0,4.4,10.0,26.0,59.0,1011.5,2.0,27.2,False,False
0.0,4.0,10.8,31.0,53.0,1010.0,1.0,28.3,False,False
0.0,4.0,10.6,39.0,46.0,1011.3,1.0,29.9,False,False
0.0,5.8,10.9,56.0,28.0,1013.9,2.0,30.7,False,False
0.0,7.6,10.9,50.0,30.0,1013.8,5.0,30.4,False,False
0.0,8.0,10.7,52.0,25.0,1011.9,0.0,30.4,False,False
0.0,6.4,10.8,43.0,23.0,1012.4,0.0,29.2,False,False
0.0,5.6,10.7,28.0,32.0,1011.7,0.0,29.1,False,False
0.0,5.0,10.0,35.0,16.0,1012.0,3.0,30.4,False,False
0.0,6.0,10.8,48.0,17.0,1013.8,2.0,28.0,False,False
0.0,9.2,10.7,48.0,16.0,1015.1,2.0,25.1,False,False
0.0,7.8,10.9,48.0,24.0,1013.6,0.0,27.3,False,False
0.0,6.6,10.8,33.0,23.0,1012.7,1.0,28.6,False,False
0.0,5.8,10.7,39.0,26.0,1011.5,0.0,29.1,False,False
0.0,5.0,10.5,30.0,36.0,1010.8,1.0,29.9,False,False
0.0,5.8,10.9,28.0,27.0,1009.1,1.0,30.5,False,False
0.0,5.6,10.8,26.0,35.0,1009.8,0.0,28.9,False,False
0.0,4.6,10.7,48.0,21.0,1011.2,1.0,30.0,False,False
0.0,7.8,10.5,41.0,21.0,1011.2,3.0,28.6,False,False
0.0,8.0,10.8,44.0,20.0,1010.7,0.0,27.8,False,False
0.0,7.8,10.7,48.0,18.0,1011.0,1.0,28.7,False,False
0.0,7.0,10.8,48.0,17.0,1011.4,1.0,28.2,False,False
0.0,9.8,10.9,48.0,16.0,1010.7,0.0,27.9,False,False
0.0,5.6,10.8,39.0,38.0,1008.7,1.0,30.1,False,False
0.0,6.2,10.1,30.0,45.0,1008.8,2.0,31.0,False,False
0.0,5.4,10.3,33.0,49.0,1008.7,4.0,29.7,False,False
0.0,5.0,10.1,31.0,59.0,1009.1,4.0,29.9,False,False
0.0,6.0,7.1,30.0,59.0,1009.8,4.0,29.7,False,False
0.0,2.6,6.7,31.0,53.0,1009.6,3.0,30.7,False,False
0.0,4.4,10.4,30.0,59.0,1009.7,4.0,28.8,False,False
0.0,4.0,10.7,31.0,54.0,1009.1,7.0,30.1,False,False
0.0,6.0,10.8,44.0,40.0,1009.7,3.0,33.1,False,False
0.0,8.8,11.0,48.0,31.0,1010.5,1.0,31.7,False,False
0.0,6.6,10.3,44.0,37.0,1011.1,5.0,32.2,False,False
0.0,6.8,11.0,44.0,16.0,1010.3,6.0,32.4,False,False
0.0,8.6,11.1,41.0,16.0,1011.6,1.0,30.8,False,False
0.0,9.0,11.2,41.0,14.0,1013.0,1.0,29.7,False,False
0.0,7.6,11.5,50.0,10.0,1012.7,0.0,28.3,False,False
0.0,6.6,11.1,41.0,16.0,1011.3,2.0,28.4,False,False
0.0,6.6,11.1,37.0,19.0,1010.0,0.0,29.5,False,False
0.0,5.4,11.0,37.0,40.0,1010.4,1.0,29.4,False,False
0.0,5.8,9.7,30.0,54.0,1012.3,2.0,28.3,False,False
0.0,3.8,9.8,28.0,53.0,1011.1,1.0,29.4,False,False
0.0,5.8,8.0,28.0,58.0,1011.1,6.0,28.5,False,False
0.0,4.8,11.0,43.0,27.0,1011.9,0.0,29.4,False,False
0.0,7.8,11.1,39.0,22.0,1012.8,5.0,29.3,False,False
0.0,6.2,11.1,41.0,20.0,1012.4,5.0,29.2,False,False
0.0,6.8,11.2,48.0,21.0,1012.4,0.0,28.9,False,False
0.0,7.2,11.2,52.0,18.0,1012.5,0.0,29.3,False,False
0.0,7.4,11.2,33.0,33.0,1012.7,0.0,28.9,False,False
0.0,5.6,11.1,33.0,38.0,1012.3,1.0,29.7,False,False
0.0,5.4,11.0,31.0,44.0,1012.0,2.0,28.8,False,False
0.0,5.4,10.6,35.0,59.0,1012.7,1.0,27.4,False,False
0.0,5.2,11.0,33.0,33.0,1013.3,1.0,30.8,False,False
0.0,6.6,11.1,54.0,13.0,1013.2,0.0,30.3,False,False
0.0,7.0,11.1,48.0,15.0,1013.0,0.0,30.7,False,False
0.0,7.4,11.1,35.0,42.0,1012.5,1.0,29.4,False,False
0.0,7.6,10.9,52.0,17.0,1012.9,0.0,32.0,False,False
0.0,7.4,11.1,48.0,10.0,1013.7,0.0,30.4,False,False
0.0,10.0,11.2,50.0,8.0,1013.7,0.0,27.7,False,False
0.0,7.8,11.0,48.0,11.0,1013.2,2.0,28.4,False,False
0.0,7.0,11.2,41.0,15.0,1013.5,2.0,29.5,False,False
0.0,6.8,11.1,39.0,49.0,1013.5,2.0,27.3,False,False
0.0,6.0,11.1,33.0,41.0,1011.4,4.0,28.3,False,False
0.0,6.0,10.8,31.0,54.0,1010.5,2.0,28.1,False,False
0.0,4.6,11.1,31.0,51.0,1011.1,1.0,28.3,False,False
0.0,6.2,10.7,33.0,40.0,1011.8,1.0,30.0,False,False
0.0,6.0,9.5,39.0,32.0,1011.7,7.0,29.7,False,False
0.0,6.8,8.4,30.0,41.0,1010.4,7.0,29.0,False,False
0.0,5.4,10.8,33.0,44.0,1010.1,7.0,30.3,False,False
0.0,5.8,10.1,31.0,34.0,1010.6,3.0,30.5,False,False
0.0,6.6,11.0,35.0,44.0,1010.6,2.0,32.3,False,False
0.0,6.6,10.3,33.0,55.0,1011.0,7.0,29.9,False,False
0.0,6.8,11.0,37.0,49.0,1010.2,3.0,31.5,False,False
0.0,6.2,10.7,50.0,16.0,1010.5,6.0,34.4,False,False
0.0,7.6,11.1,43.0,36.0,1011.2,0.0,31.9,False,False
0.0,7.2,10.2,33.0,54.0,1011.8,2.0,29.5,False,False
0.0,6.4,11.1,33.0,46.0,1010.9,3.0,29.8,False,False
0.0,7.4,11.0,30.0,57.0,1010.5,1.0,29.6,False,False
0.0,6.2,11.1,37.0,43.0,1010.4,1.0,30.9,False,False
0.0,6.4,10.9,30.0,30.0,1010.3,6.0,32.2,False,False
0.0,7.4,10.6,30.0,34.0,1010.6,7.0,30.8,False,False
0.0,6.8,9.5,37.0,50.0,1011.5,6.0,30.4,False,False
0.0,6.0,10.0,31.0,51.0,1010.5,6.0,30.4,False,False
0.0,6.4,9.6,33.0,44.0,1010.6,3.0,30.9,False,False
0.0,7.2,9.4,31.0,45.0,1011.1,7.0,31.0,False,False
0.0,6.6,10.6,44.0,44.0,1009.7,2.0,31.4,False,False
0.0,7.2,10.5,48.0,9.0,1009.7,5.0,35.1,False,False
